toi,tid,tfopwg_disp,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim
135.01,267263253,CP,4.1269046,0.0000008,-0.0000008,0
1350.01,233953967,PC,5.5402372,0.0000334,-0.0000334,0
1351.01,1718201850,APC,5.9294089,0.0000006,-0.0000006,0
1352.01,336740528,APC,5.2958813,0.0000035,-0.0000035,0
1353.01,279177746,FP,4.4350025,0.0000081,-0.0000081,0
1354.01,365683032,FP,1.4287976,0.0000041,-0.0000041,0
1355.01,372264750,PC,2.1702725,0.0000144,-0.0000144,0
1356.01,277566483,PC,24.2544697,0.0000178,-0.0000178,0
1357.01,357972447,FP,0.3375900,0.0000500,-0.0000500,0
1358.01,275501623,FP,1.6734600,0.0000200,-0.0000200,0
1359.01,416624606,FP,2.5152549,0.0000044,-0.0000044,0
136.01,410153553,CP,0.4628844,0.0000152,-0.0000152,0
1360.01,330468175,FP,0.7090200,0.0003600,-0.0003600,0
1361.01,277447970,PC,2.2374620,0.0000116,-0.0000116,0
1362.01,395142888,PC,1.9173816,0.0000050,-0.0000050,0
1363.01,230017325,FP,9.6926509,0.0000102,-0.0000102,0
1364.01,26880783,PC,1.7753644,0.0000011,-0.0000011,0
1365.01,367099243,FP,1.8286961,0.0000006,-0.0000006,0
1366.01,120602501,FP,14.8626982,0.0000079,-0.0000079,0
1367.01,129539786,FP,2.0881134,0.0000070,-0.0000070,0
1368.01,136971594,FP,1.2556200,0.0002400,-0.0002400,0
1369.01,155005217,FP,7.6047417,0.0003056,-0.0003056,0
137.01,176957796,FA,4.8173797,0.0057592,-0.0057592,0
1370.01,155114483,FP,5.2651271,0.0000046,-0.0000046,0
1371.01,162130054,APC,5.0095595,0.0000185,-0.0000185,0
1372.01,164150539,FP,6.1600888,0.0000135,-0.0000135,0
1373.01,176899385,KP,3.8529998,0.0000033,-0.0000033,0
1374.01,190430205,FP,1.0688400,0.0003400,-0.0003400,0
1375.01,190442486,FP,5.4561177,0.0000247,-0.0000247,0
1376.01,190743990,FP,1.7380504,0.0000028,-0.0000028,0
1377.01,240613164,FP,1.9914300,0.0000800,-0.0000800,0
1378.01,249812036,FP,5.7785318,0.0000051,-0.0000051,0
1379.01,252490659,APC,1132.0244686,,,0
138.01,277683130,APC,6.1982658,0.0000022,-0.0000022,0
1380.01,274170255,FP,1.4107200,0.0002800,-0.0002800,0
1381.01,275722992,PC,6.5601782,0.0000226,-0.0000226,0
1382.01,276360911,FA,0.4448200,0.0000500,-0.0000500,0
1383.01,313506357,FP,1.5327030,0.0000146,-0.0000146,0
1384.01,328167090,FP,0.7131492,0.0000037,-0.0000037,0
1385.01,329864959,FP,4.5231800,0.0002400,-0.0002400,0
1386.01,343019899,CP,25.8386422,0.0000577,-0.0000577,0
1387.01,343442463,FP,0.7838100,0.0001500,-0.0001500,0
1388.01,346338552,KP,4.4652986,0.0000009,-0.0000009,0
1389.01,353038705,PC,3.0626240,0.0000081,-0.0000081,0
139.01,62483237,CP,11.0708575,0.0000277,-0.0000277,0
1390.01,365389353,FP,2.6380089,0.0000059,-0.0000059,0
1391.01,389182138,FP,2.7260173,0.0000062,-0.0000062,0
1392.01,416987878,FP,2.8687600,0.0004200,-0.0004200,0
1393.01,430528566,FP,0.5590256,0.0000017,-0.0000017,0
1394.01,431156009,FP,2.9581480,0.0000130,-0.0000130,0
1395.01,468472950,FP,0.9873600,0.0001700,-0.0001700,0
1396.01,468845640,FP,3.9930700,0.0006300,-0.0006300,0
1397.01,64553698,FP,8.6795072,0.0000422,-0.0000422,0
1398.01,66445643,APC,6.5560604,0.0000109,-0.0000109,0
1399.01,66783360,FP,1.3812787,0.0000035,-0.0000035,0
140.01,140068425,APC,2.2813432,0.0000063,-0.0000063,0
1400.01,258801269,FP,5.4892300,0.0007300,-0.0007300,0
1401.01,259126549,FP,7.3845072,0.0000019,-0.0000019,0
1402.01,259129875,FP,0.4388900,0.0000100,-0.0000100,0
1403.01,328750515,FP,2.3359622,0.0008075,-0.0008075,0
1404.01,352239069,PC,6.8674054,0.0000327,-0.0000327,0
1404.02,352239069,PC,14.4318870,0.0000513,-0.0000513,0
1405.01,387834907,FP,12.6400100,0.0029800,-0.0029800,0
1406.01,231736113,CP,10.5739824,0.0000224,-0.0000224,0
1407.01,69747919,KP,9.9783319,0.0000610,-0.0000610,0
1408.01,364186197,CP,4.4247042,0.0000009,-0.0000009,0
1408.02,364186197,KP,2.2222094,0.0000128,-0.0000128,0
1409.01,115771549,APC,4.7182888,0.0000033,-0.0000033,0
141.01,403224672,CP,1.0082361,0.0000015,-0.0000015,0
1410.01,199444169,CP,1.2168732,0.0000525,-0.0000525,0
1411.01,116483514,CP,1.4520486,0.0000022,-0.0000022,0
1412.01,116483734,APC,4.7319770,0.0000051,-0.0000051,0
1413.01,119700084,PC,6.1182129,0.0008535,-0.0008535,0
1414.01,125442121,APC,3.0197807,0.0001355,-0.0001355,0
1415.01,148782377,PC,14.4204896,0.0001337,-0.0001337,0
1416.01,158025009,CP,1.0697621,0.0000020,-0.0000020,0
1417.01,164173105,CP,3.0726434,0.0000011,-0.0000011,0
1418.01,224600500,FA,0.6763235,0.0000331,-0.0000331,0
1419.01,311035838,KP,2.8997405,0.0000009,-0.0000009,0
142.01,425934411,PC,0.8533534,0.0000028,-0.0000028,0
1420.01,321857016,CP,6.9561134,0.0000153,-0.0000153,0
1421.01,329277372,FP,2.8879675,0.0000706,-0.0000706,0
1422.01,333473672,CP,13.0017890,0.0000449,-0.0000449,0
1423.01,346418409,FP,2.7556532,0.0008404,-0.0008404,0
1424.01,418959198,FP,4.8962484,0.0000161,-0.0000161,0
1425.01,350132371,APC,1.0318213,0.0000017,-0.0000017,0
1426.01,128501004,FP,0.7899900,0.0000200,-0.0000200,0
1427.01,2041563029,FP,12.8075800,0.0002300,-0.0002300,0
1428.01,377304435,FP,11.3562600,0.0011800,-0.0011800,0
1429.01,138968089,FP,0.6412558,0.0001092,-0.0001092,0
143.01,25375553,KP,2.3109689,0.0000010,-0.0000010,0
1430.01,293954617,CP,7.4341456,0.0000095,-0.0000095,0
1431.01,375506058,CP,2.6502320,0.0000003,-0.0000003,0
1432.01,256783784,PC,6.1095756,0.0000252,-0.0000252,0
1433.01,13684720,APC,12.4379715,0.0000082,-0.0000082,0
1434.01,138588540,PC,29.8718530,0.0001328,-0.0001328,0
1435.01,153976959,PC,0.6858178,0.0000112,-0.0000112,0
1436.01,154383539,PC,0.8675883,0.0000115,-0.0000115,0
1437.01,198356533,CP,18.8408910,0.0000538,-0.0000538,0
1438.01,229650439,CP,5.1396666,0.0000043,-0.0000043,0
1438.02,229650439,CP,9.4280902,0.0000120,-0.0000120,0
1439.01,232982558,CP,27.6438617,0.0000836,-0.0000836,0
144.01,261136679,CP,6.2678320,0.0000229,-0.0000229,0
1440.01,233617847,PC,15.5174519,0.0001366,-0.0001366,0
1440.02,233617847,PC,4.6274206,0.0000262,-0.0000262,0
1441.01,233951353,PC,22.0929740,0.0001442,-0.0001442,0
1442.01,235683377,CP,0.4090681,0.0000037,-0.0000037,0
1443.01,237232044,CP,23.5407467,0.0000654,-0.0000654,0
1444.01,258514800,CP,0.4702719,0.0000047,-0.0000047,0
1445.01,259172391,PC,9.8130697,0.0000569,-0.0000569,0
1445.02,259172391,PC,4.7842093,0.0000302,-0.0000302,0
1446.01,294471966,PC,6.3170657,0.0000233,-0.0000233,0
1446.02,294471966,PC,4.5057387,0.0000194,-0.0000194,0
1447.01,298073824,FA,1.2273079,0.0000115,-0.0000115,0
1448.01,343628284,CP,8.0970819,0.0026823,-0.0026823,0
1449.01,356158613,FA,,,,0
1449.02,356158613,PC,2.3691849,0.0000086,-0.0000086,0
145.01,265612438,PC,5.1300200,0.0000300,-0.0000300,0
1450.01,377293776,CP,2.0439268,0.0000041,-0.0000041,0
1451.01,417931607,CP,16.5379864,0.0000519,-0.0000519,0
1452.01,420112589,CP,11.0619937,0.0000153,-0.0000153,0
1453.01,198390247,CP,6.5886877,0.0000049,-0.0000049,0
1453.02,198390247,CP,4.3135263,0.0000097,-0.0000097,0
1454.01,294179385,PC,2.6794168,0.0000020,-0.0000020,0
1455.01,387259626,APC,3.6231364,0.0000041,-0.0000041,0
1456.01,199376584,CP,18.7122530,0.0003150,-0.0003150,0
1457.01,176860064,APC,6.3768174,0.0000192,-0.0000192,0
1458.01,191284318,KP,2.7759678,0.0000009,-0.0000009,0
1459.01,16920150,FA,9.1559340,0.0031594,-0.0031594,0
146.01,355636844,FP,6.3055600,0.0000400,-0.0000400,0
1460.01,17005768,FP,6.8424983,0.0000047,-0.0000047,0
1461.01,44631965,APC,3.5686777,0.0001498,-0.0001498,0
1462.01,188768068,CP,2.1779407,0.0000040,-0.0000040,0
1463.01,190998418,KP,2.8791023,0.0001250,-0.0001250,0
1464.01,229944666,PC,11.3125266,0.0000186,-0.0000186,0
1465.01,236887394,KP,1.4200248,0.0000003,-0.0000003,0
1466.01,237086564,PC,1.8718991,0.0000080,-0.0000080,0
1467.01,240968774,CP,5.9711357,0.0000137,-0.0000137,0
1468.01,243185500,CP,15.5324385,0.0000326,-0.0000326,0
1468.02,243185500,CP,1.8805310,0.0000068,-0.0000068,0
1469.01,283722336,KP,3.0929386,0.0000013,-0.0000013,0
1469.02,283722336,KP,6.7650398,0.0000074,-0.0000074,0
147.01,220435095,FP,3.4231002,0.0000014,-0.0000014,0
1470.01,284441182,CP,2.5272822,0.0003859,-0.0003859,0
1471.01,306263608,CP,20.7724316,0.0002213,-0.0002213,0
1471.02,306263608,CP,52.5637056,0.0004228,-0.0004228,0
1472.01,306955329,CP,6.3634106,0.0000083,-0.0000083,0
1473.01,352413427,CP,5.2544884,0.0000106,-0.0000106,0
1474.01,427654774,FP,5.2226210,0.0014355,-0.0014355,0
1475.01,431514478,PC,8.4953513,0.0012701,-0.0012701,0
1476.01,432549364,KP,1.2174936,0.0000003,-0.0000003,0
1477.01,240681314,KP,2.7324809,0.0000953,-0.0000953,0
1478.01,409794137,CP,10.1802014,0.0000152,-0.0000152,0
1479.01,421308357,FP,16.6828999,0.0005765,-0.0005765,0
148.01,393940766,CP,4.8670900,0.0000200,-0.0000200,0
1480.01,335483600,FP,3.3540530,0.0000342,-0.0000342,0
1481.01,197650870,FP,2.1853174,0.0000042,-0.0000042,0
1482.01,252616865,PC,5.7121916,0.0000292,-0.0000292,0
1483.01,452803785,FP,5.0037857,0.0000287,-0.0000287,0
1484.01,67309890,FP,1.1623941,0.0000020,-0.0000020,0
1485.01,377191482,FA,2.9551881,0.0003434,-0.0003434,0
1486.01,233541860,FP,0.2666485,0.0000005,-0.0000005,0
1487.01,459978312,FA,23.2879800,0.0035500,-0.0035500,0
1488.01,198457103,FA,0.4721054,0.0000076,-0.0000076,0
1489.01,219751469,FA,6.9830100,0.0023400,-0.0023400,0
149.01,260985861,PC,3.3399432,0.0000013,-0.0000013,0
1490.01,283474780,APC,3.9943000,0.0033900,-0.0033900,0
1491.01,53875855,PC,4.4902667,0.0000120,-0.0000120,0
1492.01,354594208,FP,0.8667300,0.0002100,-0.0002100,0
1493.01,15692883,CP,5.1479050,0.0000075,-0.0000075,0
1494.01,411608801,CP,5.0267996,0.0000069,-0.0000069,0
1495.01,431148743,FP,2.6277641,0.0000139,-0.0000139,0
1496.01,384045439,FP,10.8266100,0.0006400,-0.0006400,0
1497.01,371673488,FP,0.8165295,0.0000025,-0.0000025,0
1498.01,316402246,FP,1.4014167,0.0000090,-0.0000090,0
1499.01,414870287,FP,4.9589800,0.0010700,-0.0010700,0
150.01,271893367,CP,5.8574075,0.0000031,-0.0000031,0
1500.01,377420580,FP,1.4147363,0.0000037,-0.0000037,0
1501.01,329145325,FP,1.0777740,0.0000030,-0.0000030,0
1502.01,410528770,FP,2.7536237,0.0000260,-0.0000260,0
1503.01,428065977,FP,1.6534102,0.0000116,-0.0000116,0
1504.01,326114850,FP,1.2456423,0.0000022,-0.0000022,0
1505.01,331034236,FP,3.4272549,0.0007628,-0.0007628,0
1506.01,64836837,FP,10.9115374,0.0000188,-0.0000188,0
1507.01,430677414,FP,0.4674100,0.0000200,-0.0000200,0
1508.01,415741431,FP,2.1575124,0.0000122,-0.0000122,0
1509.01,272828463,FP,1.5776090,0.0000046,-0.0000046,0
151.01,382302241,FP,1.5978200,0.0000600,-0.0000600,0
1510.01,377739433,FP,1.2385200,0.0002300,-0.0002300,0
1511.01,376682699,FP,1.1025238,0.0000010,-0.0000010,0
1512.01,434718964,FP,1.5972260,0.0002334,-0.0002334,0
1513.01,269509393,FP,1.7658900,0.0008700,-0.0008700,0
1514.01,270238522,FP,1.3699100,0.0002800,-0.0002800,0
1515.01,470709084,FP,3.6650500,0.0001100,-0.0001100,0
1516.01,376637093,CP,2.0560153,0.0000002,-0.0000002,0
1517.01,455962313,FP,2.2550500,0.0000063,-0.0000063,0
1518.01,427761355,CP,1.9026060,0.0000074,-0.0000074,0
1519.01,272049972,FP,1.0960111,0.0000313,-0.0000313,0
152.01,403287048,FP,7.0077600,0.0031500,-0.0031500,0
1520.01,269238073,FP,6.1461734,0.0000475,-0.0000475,0
1521.01,366074069,FP,4.1812866,0.0000028,-0.0000028,0
1522.01,367102581,FP,2.9798592,0.0000091,-0.0000091,0
1523.01,387413037,FP,6.7269400,0.0010400,-0.0010400,0
1524.01,314338017,FP,10.9554897,0.0001421,-0.0001421,0
1525.01,276380902,FP,0.6171788,0.0000034,-0.0000034,0
1526.01,313761775,FP,1.5309799,0.0000022,-0.0000022,0
1527.01,202375913,PC,5.0625809,0.0000047,-0.0000047,0
1528.01,285543785,APC,9.9385448,0.0000072,-0.0000072,0
1529.01,312259170,FP,0.8229000,0.0000300,-0.0000300,0
153.01,231081369,APC,7.6316384,0.0000064,-0.0000064,0
1530.01,312469860,FP,0.5026100,0.0000200,-0.0000200,0
1531.01,312678993,APC,0.5175204,0.0000104,-0.0000104,0
1532.01,327579226,PC,8.9054070,0.0000049,-0.0000049,0
1533.01,345143460,PC,3.6458046,0.0000070,-0.0000070,0
1533.02,345143460,PC,8.0637954,0.0000121,-0.0000121,0
1534.01,354600221,FP,1.4185300,0.0002900,-0.0002900,0
1535.01,420288086,FP,6.5344463,0.0000146,-0.0000146,0
1536.01,445137888,FP,2.0136530,0.0004876,-0.0004876,0
1537.01,173612049,PC,6.4902646,0.0000288,-0.0000288,0
1538.01,177244357,PC,6.5469200,0.0049200,-0.0049200,0
1539.01,252636888,FP,2.5902660,0.0000202,-0.0000202,0
154.01,389525208,FP,6.7465700,0.0000100,-0.0000100,0
1540.01,318746829,FP,5.2273176,0.0000098,-0.0000098,0
1541.01,319068154,FP,3.7983639,0.0000040,-0.0000040,0
1542.01,367607434,FA,8.2916000,0.0037100,-0.0037100,0
1543.01,431585347,FP,5.1366400,0.0031700,-0.0031700,0
1544.01,455791689,PC,1.2918334,0.0000013,-0.0000013,0
1545.01,127425841,FP,1.5166573,0.0000070,-0.0000070,0
1546.01,194203348,PC,1.1334500,0.0006000,-0.0006000,0
1547.01,409520860,FP,0.7193300,0.0002300,-0.0002300,0
1548.01,440100539,FA,12.6017000,0.0058500,-0.0058500,0
1549.01,191146556,FP,2.5798051,0.0000215,-0.0000215,0
155.01,129637892,PC,5.4499753,0.0000079,-0.0000079,0
1550.01,241065596,FP,1.6256942,0.0000029,-0.0000029,0
1551.01,288348498,PC,1.6754600,0.0002900,-0.0002900,0
1552.01,326919774,FP,7.5719300,0.0027800,-0.0027800,0
1553.01,327341626,APC,5.9382163,0.0000052,-0.0000052,0
1554.01,299158887,KP,9.4341589,0.0000106,-0.0000106,0
1555.01,441732151,FP,2.0998900,0.0000700,-0.0000700,0
1556.01,405794804,FP,1.4412700,0.0000200,-0.0000200,0
1557.01,320506985,FP,1.0869700,0.0002100,-0.0002100,0
1558.01,117322779,FP,0.6860100,0.0002000,-0.0002000,0
1559.01,241040309,PC,3.4648951,0.0000069,-0.0000069,0
156.01,220518305,FP,14.1520000,0.0000300,-0.0000300,0
1560.01,241076290,PC,0.2580006,0.0000087,-0.0000087,0
1561.01,245462406,FP,2.2745600,0.0010800,-0.0010800,0
1562.01,249862365,FP,0.9899900,0.0004700,-0.0004700,0
1563.01,249945230,PC,1098.2258586,0.0000012,-0.0000012,0
1564.01,250724252,APC,0.5596691,0.0000003,-0.0000003,0
1565.01,251384275,PC,1099.2560385,0.0063003,-0.0063003,0
1566.01,256414077,FP,3.0110600,0.0008000,-0.0008000,0
1567.01,259151170,FP,,,,0
1568.01,284050395,FP,1.3593200,0.0000600,-0.0000600,0
1569.01,285666479,FP,1.7161400,0.0007200,-0.0007200,0
157.01,140691463,CP,2.0845434,0.0000003,-0.0000003,0
1570.01,285674856,FP,1.7462600,0.0016300,-0.0016300,0
1571.01,285677945,FP,1.2427000,0.0004900,-0.0004900,0
1572.01,292321872,FP,8.6669800,0.0026100,-0.0026100,0
1573.01,302773669,KP,21.2164640,0.0000324,-0.0000324,0
1574.01,307111282,FP,,,,0
1575.01,316254876,FP,2.4611008,0.0000063,-0.0000063,0
1576.01,327011842,FP,0.7838790,0.0001498,-0.0001498,0
1577.01,332154944,FP,0.9983700,0.0000700,-0.0000700,0
1578.01,348135793,FP,1.9774100,0.0002400,-0.0002400,0
1579.01,354400186,FP,9.0776800,0.0005600,-0.0005600,0
158.01,403136413,FP,2.5126600,0.0004500,-0.0004500,0
1580.01,354469661,KP,4.7947749,0.0000023,-0.0000023,0
1581.01,370759867,FP,,,,0
1582.01,374400599,FP,1.8932775,0.0000014,-0.0000014,0
1583.01,403256331,FP,3.7718800,0.0007600,-0.0007600,0
1584.01,418987806,FP,0.8865400,0.0001900,-0.0001900,0
1585.01,444415148,FP,1.8364100,0.0003200,-0.0003200,0
1586.01,445144327,PC,1.8079400,0.0006200,-0.0006200,0
1587.01,458914949,FP,12.5343031,0.0000781,-0.0000781,0
1588.01,50120414,PC,3.5810830,0.0000100,-0.0000100,0
1589.01,52041724,FP,35.4028219,0.0013918,-0.0013918,0
159.01,394657039,PC,3.7628372,0.0000032,-0.0000032,0
1590.01,71854745,FP,3.1031500,0.0020800,-0.0020800,0
1591.01,82010657,FP,,,,0
1592.01,186599508,FP,5.6318074,0.0012074,-0.0012074,0
1593.01,192372961,FP,2.0631300,0.0009900,-0.0009900,0
1594.01,201154493,FP,1.5123300,0.0005700,-0.0005700,0
1595.01,385105624,FP,1.7498117,0.0000011,-0.0000011,0
1596.01,431899140,FP,1.9734615,0.0007000,-0.0007000,0
1597.01,68152139,FP,0.7377200,0.0001800,-0.0001800,0
1598.01,67418624,PC,1.1020719,0.0000026,-0.0000026,0
1599.01,129979528,KP,1.2198382,0.0000167,-0.0000167,0
160.01,253917293,FP,4.6080000,0.0010000,-0.0010000,0
1600.01,187029841,FP,0.3611120,0.0000005,-0.0000005,0
1601.01,139375960,CP,5.3315500,0.0005200,-0.0005200,0
1602.01,129991079,FA,6.1595200,0.0048600,-0.0048600,0
1603.01,73448352,KP,4.7321735,0.0000021,-0.0000021,0
1604.01,118301361,FP,3.4660800,0.0011200,-0.0011200,0
1605.01,101037590,CP,8.7094632,0.0000145,-0.0000145,0
1606.01,125735470,APC,4.7126743,0.0000073,-0.0000073,0
1607.01,26433869,FP,1.0357235,0.0000055,-0.0000055,0
1608.01,138017750,FP,2.4727425,0.0000080,-0.0000080,0
1609.01,229951289,FA,13.3118000,0.0020300,-0.0020300,0
161.01,348770361,PC,2.7684331,0.0000055,-0.0000055,0
1610.01,219776325,PC,2.5287981,0.0000041,-0.0000041,0
1611.01,264678534,CP,16.2016817,0.0000128,-0.0000128,0
1612.01,268403451,KP,2.8641388,0.0000032,-0.0000032,0
1613.01,272625214,FP,5.2469991,0.0002597,-0.0002597,0
1614.01,317397615,FP,0.7438074,0.0000011,-0.0000011,0
1615.01,317507345,FP,3.9401791,0.0000008,-0.0000008,0
1616.01,322054600,PC,1.3433022,0.0000014,-0.0000014,0
1617.01,322202434,FP,1.4013505,0.0000013,-0.0000013,0
1618.01,376838000,FP,2.1679000,0.0003100,-0.0003100,0
1619.01,377144784,FP,2.3866952,0.0000033,-0.0000033,0
162.01,99493790,APC,7.7646910,0.0000068,-0.0000068,0
1620.01,378291076,PC,1.5982014,0.0000081,-0.0000081,0
1621.01,387260717,PC,6.4536240,0.0002925,-0.0002925,0
1622.01,388076005,FP,1.7126115,0.0000076,-0.0000076,0
1623.01,407394748,FP,0.7522775,0.0000004,-0.0000004,0
1624.01,461387302,FP,5.8089284,0.0000174,-0.0000174,0
1625.01,470852531,FP,1.4944600,0.0002300,-0.0002300,0
1626.01,157586003,KP,3.3326189,0.0000028,-0.0000028,0
1627.01,424435940,KP,5.0172146,0.0000019,-0.0000019,0
1628.01,284475976,KP,2.1436364,0.0000007,-0.0000007,0
1629.01,310003988,KP,4.5421594,0.0000048,-0.0000048,0
163.01,179317684,CP,4.2311173,0.0000006,-0.0000006,0
1630.01,317597583,CP,12.0557353,0.0000224,-0.0000224,0
1631.01,29054413,APC,15.2521892,0.0016144,-0.0016144,0
1632.01,51024887,FP,8.2491871,0.0031995,-0.0031995,0
1633.01,165551882,FA,12.1582804,0.0058050,-0.0058050,0
1634.01,201186294,CP,0.9893300,0.0001055,-0.0001055,0
1635.01,230086768,FP,34.9270483,0.0001295,-0.0001295,0
1636.01,269892793,FP,1.7729239,0.0000006,-0.0000006,0
1637.01,286355915,FP,4.0766840,0.0000019,-0.0000019,0
1638.01,312862941,PC,0.9150623,0.0000089,-0.0000089,0
1639.01,348673213,FP,0.9014650,0.0001916,-0.0001916,0
164.01,79395355,FP,7.3189800,0.0022400,-0.0022400,0
1640.01,396562848,CP,1.9495403,0.0000032,-0.0000032,0
1641.01,422923265,PC,1.8646725,0.0000033,-0.0000033,0
1642.01,229940491,APC,37.4590076,0.0000553,-0.0000553,0
1643.01,298647682,PC,20.0795217,0.0000147,-0.0000147,0
1644.01,22843856,FP,1.8497201,0.0000088,-0.0000088,0
1645.01,184679932,FP,2.1721416,0.0000194,-0.0000194,0
1646.01,387527558,FA,3.6239090,0.0027476,-0.0027476,0
1647.01,154927364,FP,6.9744232,0.0000244,-0.0000244,0
1648.01,376353509,CP,7.3315684,0.0000140,-0.0000140,0
1649.01,116608612,FP,3.4557863,0.0000015,-0.0000015,0
165.01,350743714,FP,7.7576430,0.0000018,-0.0000018,0
1650.01,122485078,FP,9.1505000,0.0034000,-0.0034000,0
1651.01,138168780,KP,3.7649949,0.0000004,-0.0000004,0
1652.01,154867950,FP,0.6664948,0.0000016,-0.0000016,0
1653.01,156724719,PC,10.9568722,0.0000082,-0.0000082,0
1654.01,258829450,PC,1.8347892,0.0000038,-0.0000038,0
1655.01,266500992,PC,3.2786617,0.0000095,-0.0000095,0
1656.01,267694283,APC,1112.7562924,0.0000320,-0.0000320,0
1657.01,27677846,FP,5.6309047,0.0000178,-0.0000178,0
1658.01,286561122,FP,0.6803433,0.0001260,-0.0001260,0
1659.01,288631580,CP,5.8775548,0.0000128,-0.0000128,0
1659.02,288631580,PC,3.3985674,0.0000249,-0.0000249,0
166.01,147203645,PC,5.0611315,0.0000039,-0.0000039,0
1660.01,311121985,FP,1.3561596,0.0000043,-0.0000043,0
1661.01,312122956,FP,2.0492064,0.0000158,-0.0000158,0
1662.01,339538183,FP,2.6093167,0.0000250,-0.0000250,0
1663.01,353367071,FP,2.3753200,0.0003900,-0.0003900,0
1664.01,353782445,PC,11.8350790,0.0000224,-0.0000224,0
1665.01,354006740,FP,1.7640600,0.0002900,-0.0002900,0
1666.01,368536386,FP,1.6943300,0.0018300,-0.0018300,0
1667.01,409183335,FP,3.3212500,0.0003200,-0.0003200,0
1668.01,417705690,FP,2.3633110,0.0000075,-0.0000075,0
1669.01,428679607,CP,2.6800536,0.0000048,-0.0000048,0
167.01,149990841,PC,4.4531846,0.0000027,-0.0000027,0
1670.01,441739020,CP,40.7501028,0.0000137,-0.0000137,0
1670.02,441739020,CP,10.9836724,0.0000417,-0.0000417,0
1670.03,441739020,PC,123.0586028,0.0010505,-0.0010505,0
1671.01,459903429,FA,8.1366400,0.0033100,-0.0033100,0
1672.01,468828873,FP,3.8954139,0.0000144,-0.0000144,0
1673.01,470315428,FP,1.0862500,0.0003600,-0.0003600,0
1674.01,73104318,FP,7.4549400,0.0013800,-0.0013800,0
1675.01,81831095,PC,3.1330840,0.0000049,-0.0000049,0
1676.01,8400842,KP,3.1915257,0.0000024,-0.0000024,0
1677.01,87090944,PC,0.6435807,0.0000388,-0.0000388,0
1678.01,96291218,FP,13.7058173,0.0000236,-0.0000236,0
1679.01,9837861,FP,0.6565741,0.0000020,-0.0000020,0
168.01,369457671,PC,2.3144600,0.0000100,-0.0000100,0
1680.01,259168516,CP,4.8026561,0.0000053,-0.0000053,0
1681.01,321041369,PC,1.5379237,0.0000024,-0.0000024,0
1682.01,367366318,KP,2.7347651,0.0000002,-0.0000002,0
1683.01,58542531,CP,3.0575240,0.0000038,-0.0000038,0
1684.01,85031598,PC,1.1549925,0.0000012,-0.0000012,0
1685.01,28900646,CP,0.6691449,0.0000097,-0.0000097,0
1686.01,102672709,PC,6.7053949,0.0000250,-0.0000250,0
1687.01,103448870,PC,10.2596322,0.0000306,-0.0000306,0
1688.01,121966220,FP,6.7171913,0.0004733,-0.0004733,0
1689.01,198384408,FA,9.1238101,0.0053043,-0.0053043,0
169.01,183120439,CP,2.2554459,0.0000045,-0.0000045,0
1690.01,267574918,CP,1.4079369,0.0000034,-0.0000034,0
1691.01,268334473,CP,16.7368995,0.0000400,-0.0000400,0
1692.01,288636342,PC,17.7286608,0.0000473,-0.0000473,0
1692.02,288636342,PC,32.2079698,0.0000992,-0.0000992,0
1693.01,353475866,CP,1.7666920,0.0000054,-0.0000054,0
1694.01,396740648,CP,3.7701296,0.0002696,-0.0002696,0
1695.01,422756130,CP,3.1342946,0.0000059,-0.0000059,0
1696.01,470381900,CP,2.5005291,0.0003706,-0.0003706,0
1697.01,1884091865,PC,10.7165240,0.0000417,-0.0000417,0
1698.01,190223929,PC,17.0419800,0.0012000,-0.0012000,0
1699.01,22705558,PC,4.5470055,0.0000525,-0.0000525,0
170.01,394698182,PC,3.7115129,0.0000022,-0.0000022,0
1700.01,23650642,FP,1.1235500,0.0003900,-0.0003900,0
1701.01,274215536,PC,1.3341738,0.0000049,-0.0000049,0
1702.01,371210825,FP,0.4031200,0.0001000,-0.0001000,0
1703.01,453387619,PC,1.2016105,0.0000042,-0.0000042,0
1704.01,95129101,FP,3.9299830,0.0000151,-0.0000151,0
1705.01,137500798,FP,13.2054538,0.0000768,-0.0000768,0
1706.01,230377505,PC,4.5156072,0.0000098,-0.0000098,0
1706.02,230377505,PC,7.4057777,0.0000334,-0.0000334,0
1707.01,240148934,FP,2.0236500,0.0007500,-0.0007500,0
1708.01,241173474,APC,11.4419200,0.0009900,-0.0009900,0
1709.01,29119552,PC,7.6288424,0.0000160,-0.0000160,0
171.01,309257814,PC,1.2386010,0.0000014,-0.0000014,0
171.02,309257814,FP,1.8135767,0.0001919,-0.0001919,0
1710.01,445805961,CP,24.2833782,0.0000182,-0.0000182,0
1711.01,461662295,FP,10.2558000,0.0046000,-0.0046000,0
1712.01,67926921,FP,3.5662760,0.0000044,-0.0000044,0
1713.01,15863518,PC,0.5572565,0.0000088,-0.0000088,0
1714.01,239154970,KP,3.4744763,0.0000019,-0.0000019,0
